ts_ns,dt_ns,cpu_khz,cpu_min_khz,cpu_max_khz,gpu_hz,gpu_min_hz,gpu_max_hz,gpu_governor,temp_cpu_mC,temp_gpu_mC,temp_soc0_mC,temp_soc1_mC,temp_soc2_mC,temp_tj_mC
15246939434104,99977396,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67437,70125,66968,65812,67343,70125
15247039439436,100005332,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67375,70281,66937,65718,67343,70281
15247139440481,100001045,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67625,70156,66968,65812,67218,70156
15247239436053,99995572,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67687,70156,66968,65718,67312,70375
15247339443209,100007156,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67562,70375,66968,65750,67343,70375
15247439443101,99999892,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67562,70250,67000,65718,67281,70250
15247539445905,100002804,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67437,70218,67000,65906,67281,70468
15247639442981,99997076,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67437,70375,66968,65968,67281,70375
15247739439225,99996244,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67468,70250,66968,65843,67250,70250
15247839440782,100001557,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67437,70125,66906,65875,67187,70125
15247939440898,100000116,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67656,70375,66968,65781,67312,70375
15248039449462,100008564,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67437,70312,66906,65750,67375,70187
15248139441706,99992244,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67500,70125,67062,65750,67250,70125
15248239452863,100011157,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67500,70468,67031,65750,67281,70468
15248339461331,100008468,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67375,70281,66968,65906,67250,70187
15248439439847,99978516,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67437,70125,67031,65843,67343,70125
15248539436763,99996916,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67437,70062,66937,65812,67281,70062
15248639439343,100002580,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67343,70187,66906,65875,67281,70187
15248739445635,100006292,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67687,70218,66875,65843,67406,70218
15248839464472,100018837,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67468,70125,66968,65812,67281,70281
15248939463116,99998644,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67468,70250,67093,65718,67312,70250
15249039438879,99975763,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67593,70156,66968,65781,67281,70156
15249139449972,100011093,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67500,70156,66968,65937,67281,70312
15249239447368,99997396,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67500,70250,67000,65937,67343,70250
15249339443836,99996468,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67468,70250,66968,65812,67250,70250
15249439448464,100004628,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67531,70343,66937,65843,67250,70343
15249539448292,99999828,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67375,70312,67031,65812,67312,70312
15249639444440,99996148,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67343,70218,66968,65843,67343,70218
15249739440716,99996276,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67468,70343,66968,65781,67312,70343
15249839441376,100000660,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67468,70281,67093,65812,67281,70281
15249939450357,100008981,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67593,70187,67031,65750,67343,70531
15250039444713,99994356,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67468,70406,67000,65968,67281,70406
15250139452733,100008020,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67406,70312,67031,65906,67406,70312
15250239446417,99993684,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67437,70187,67031,65906,67250,70187
15250339452453,100006036,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67437,70437,67000,65750,67281,70437
15250439446553,99994100,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67406,70343,66968,65812,67250,70343
15250539445901,99999348,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67656,70156,66968,65843,67406,70156
15250639437953,99992052,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67687,70437,67125,65718,67437,70437
15250739438037,100000084,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67562,70437,67062,65781,67375,70218
15250839436841,99998804,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67562,70187,67062,65875,67312,70187
15250939453150,100016309,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67406,70125,66968,65875,67312,70125
15251039446098,99992948,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67562,70406,67062,65906,67281,70156
15251139443654,99997556,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67437,70125,66968,65875,67406,70125
15251239439546,99995892,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67500,70187,66968,65937,67343,70187
15251339441038,100001492,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67656,70156,66968,65812,67343,70156
15251439444802,100003764,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67750,70187,67156,65812,67375,70187
15251539443414,99998612,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67656,70187,67093,65812,67312,70218
15251639433962,99990548,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67625,70218,67031,65906,67343,70218
15251739446942,100012980,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67437,70187,67062,65968,67375,70187
15251839608022,100161080,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67437,70312,66968,66000,67406,70312
15251939444038,99836016,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67375,70312,66968,65937,67281,70312
15252039444763,100000725,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67531,70281,67000,65843,67375,70281
15252139443631,99998868,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67718,70375,67000,65750,67375,70375
15252239442019,99998388,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67468,70343,67187,65812,67375,70343
15252339438263,99996244,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67625,70312,67125,65781,67343,70156
15252439449483,100011220,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67593,70468,67062,65875,67343,70468
15252539440223,99990740,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67625,70343,67000,65968,67343,70343
15252639453139,100012916,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67687,70312,67031,65906,67281,70156
15252739437127,99983988,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67531,70531,67031,65875,67343,70531
15252839451867,100014740,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67687,70406,67000,65875,67312,70406
15252939473712,100021845,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67687,70156,67031,65875,67343,70156
15253039459075,99985363,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67437,70218,67031,65843,67343,70218
15253139458232,99999157,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67625,70468,67187,65843,67406,70281
15253239452331,99994099,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67687,70250,67125,65843,67281,70250
15253339450431,99998100,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67625,70218,67093,66000,67375,70218
15253439436307,99985876,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67531,70562,67062,66031,67375,70218
15253539435623,99999316,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67343,70218,67062,65937,67312,70218
15253639449275,100013652,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67531,70187,67062,66000,67406,70187
15253739441551,99992276,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67500,70312,66968,65875,67437,70312
15253839437859,99996308,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67531,70187,67000,65906,67437,70187
15253939460376,100022517,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67656,70218,66968,65875,67406,70218
15254039444908,99984532,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67812,70343,67156,65906,67375,70343
15254139448736,100003828,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67625,70281,67156,65812,67343,70281
15254239437459,99988723,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67625,70312,67093,65875,67406,70406
15254339444936,100007477,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67500,70343,67125,65968,67343,70343
15254439440284,99995348,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67625,70250,67000,65937,67343,70250
15254539455696,100015412,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67562,70437,66968,65937,67375,70437
15254639445220,99989524,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67531,70312,67031,65906,67437,70312
15254739438328,99993108,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67718,70343,67000,65875,67406,70343
15254839437324,99998996,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67781,70437,67187,65937,67437,70437
15254939443040,100005716,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67687,70500,67062,65906,67343,70500
15255039449364,100006324,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67625,70343,67000,65843,67281,70218
15255139454088,100004724,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67593,70593,67031,66000,67406,70593
15255239450204,99996116,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67500,70500,67125,66000,67375,70500
15255339446768,99996564,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67531,70250,67062,65906,67343,70250
15255439448292,100001524,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67593,70281,66968,65968,67406,70281
15255539438200,99989908,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67781,70562,67031,65906,67437,70343
15255639587151,100148951,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67531,70250,67281,65968,67437,70250
15255739443296,99856145,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67468,70312,67187,65906,67250,70312
15255839436244,99992948,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67750,70531,67156,65937,67375,70312
15255939445544,100009300,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67468,70281,67156,66093,67375,70281
15256039447260,100001716,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67531,70187,67093,66000,67468,70187
15256139441520,99994260,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67500,70250,67000,65937,67312,70312
15256239436835,99995315,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67687,70312,67125,65906,67375,70312
15256339434935,99998100,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67718,70281,67062,65937,67500,70281
15256439442156,100007221,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67593,70437,67062,65937,67375,70437
15256539446784,100004628,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67562,70375,67281,65937,67468,70375
15256639440723,99993939,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67718,70250,67156,65906,67437,70437
15256739446856,100006133,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67593,70343,67156,66031,67437,70343
15256839431867,99985011,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67625,70406,67093,65937,67406,70406
15256939476624,100044757,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67500,70343,67093,65968,67437,70562
15257039437859,99961235,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67625,70531,67062,65906,67375,70531
15257139444439,100006580,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67593,70375,67031,65937,67437,70375
15257239436107,99991668,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67468,70625,67093,65937,67437,70625
15257339446847,100010740,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67718,70437,67062,65906,67437,70437
15257439442163,99995316,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67750,70406,67250,65906,67437,70218
15257539455720,100013557,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67500,70343,67187,65906,67406,70343
15257639456187,100000467,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67718,70468,67062,66062,67343,70468
15257739445551,99989364,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67593,70218,67156,66031,67437,70218
15257839448163,100002612,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67593,70250,67093,65968,67375,70250
15257939454199,100006036,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67593,70531,67187,65906,67562,70531
15258039442283,99988084,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67468,70281,67000,65937,67437,70281
15258139450495,100008212,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67718,70312,67031,65906,67437,70312
15258239451347,100000852,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67781,70187,67125,65843,67437,70187
15258339443367,99992020,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67562,70281,67218,65906,67406,70281
15258439468571,100025204,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67687,70343,67125,66062,67406,70343
15258539446255,99977684,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67562,70250,67156,66031,67375,70437
15258639449923,100003668,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67656,70281,67125,65968,67437,70281
15258739445879,99995956,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67593,70281,67062,66031,67531,70281
15258839446123,100000244,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67562,70468,67093,65906,67468,70468
15258939438846,99992723,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67562,70375,67312,66000,67437,70375
15259039440178,100001332,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67625,70406,67156,65937,67437,70406
15259139445862,100005684,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67687,70375,67187,65937,67468,70375
15259239432250,99986388,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67687,70406,67218,66000,67468,70406
15259339442958,100010708,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,67562,70375,67093,66062,67406,70593
