ts_ns,dt_ns,cpu_khz,cpu_min_khz,cpu_max_khz,cpu_governor,gpu_hz,gpu_min_hz,gpu_max_hz,gpu_governor,fan_cur_state,fan_max_state,fan_pwm,temp_cpu_mC,temp_gpu_mC,temp_soc0_mC,temp_soc1_mC,temp_soc2_mC,temp_tj_mC
21297241907173,99994240,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,50625,50437,49968,49781,50625
21297341902213,99995040,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50687,50531,50062,49750,50687
21297441883557,99981344,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50625,50562,50062,49812,50625
21297541903621,100020064,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49656,50718,50437,49968,49750,50656
21297641895557,99991936,806400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50718,50406,50156,49781,50718
21297741889221,99993664,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49593,50625,50406,50125,49781,50625
21297841887590,99998369,499200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49562,50593,50406,50093,49843,50718
21297941898758,100011168,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49875,50656,50468,50125,49781,50656
21298041898438,99999680,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49500,50656,50406,49968,49843,50656
21298141918023,100019585,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50750,50406,50062,49843,50750
21298241910311,99992288,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,50781,50343,50000,49843,50781
21298341898407,99988096,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,50687,50437,50093,49843,50968
21298441885863,99987456,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50843,50437,50125,49718,50843
21298541903816,100017953,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49562,50718,50468,50156,49718,50718
21298641894056,99990240,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50718,50468,50093,49718,51031
21298741902184,100008128,652800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49593,50812,50375,50093,49812,50812
21298841898888,99996704,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49500,50812,50406,50031,49781,50812
21298941886888,99988000,576000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50718,50281,50031,49875,50687
21299041888233,100001345,652800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50937,50468,50031,49718,50937
21299141900969,100012736,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,50812,50468,50000,49843,50593
21299241892201,99991232,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50531,50468,49968,49750,50531
21299341921130,100028929,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49562,50968,50375,49968,49781,50968
21299441884650,99963520,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50843,50375,50125,49812,50656
21299541905770,100021120,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49593,50593,50343,50062,49718,50593
21299641887338,99981568,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50625,50375,50093,49687,50625
21299741899051,100011713,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49656,50562,50375,50062,49781,50562
21299841896683,99997632,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,50656,50375,50093,49843,50656
21299941901516,100004833,883200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,50687,50468,50000,49781,50718
21300041884012,99982496,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,51031,50437,49968,49718,50656
21300141912652,100028640,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50593,50406,50156,49781,50593
21300241898765,99986113,652800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49593,50687,50406,50125,49781,50718
21300341907341,100008576,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49562,50718,50375,50093,49812,50718
21300441897005,99989664,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49562,50625,50343,50062,49656,50625
21300541900526,100003521,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49781,50562,50312,50062,49843,50781
21300641898350,99997824,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50718,50406,50093,49812,50718
21300741901998,100003648,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49593,50687,50468,50031,49781,50937
21300841897967,99995969,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50812,50437,49968,49750,50812
21300941902991,100005024,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50812,50437,50156,49750,50812
21301041904112,100001121,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49531,50718,50468,50187,49781,50718
21301141903632,99999520,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49500,50906,50343,50156,49781,50906
21301241920881,100017249,652800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49593,50718,50343,50031,49718,50718
21301341904177,99983296,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,50718,50437,50000,49843,50531
21301441902993,99998816,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49562,50875,50343,50000,49750,50875
21301541899121,99996128,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50812,50343,50031,49843,50812
21301641905362,100006241,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50593,50500,50031,49781,50593
21301741910738,100005376,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50562,50468,49968,49781,50562
21301841899155,99988417,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49531,50843,50375,50187,49718,50656
21301941895699,99996544,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49500,50593,50468,50062,49750,50593
21302041911636,100015937,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49500,50593,50406,50062,49718,50593
21302141886964,99975328,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49656,50906,50343,49937,49781,50687
21302241911925,100024961,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49500,50593,50343,50031,49718,50593
21302341905365,99993440,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50656,50343,49968,49781,50656
21302441883861,99978496,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,50781,50468,50000,49781,50781
21302541901206,100017345,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49656,50687,50468,50031,49718,50687
21302641898326,99997120,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49593,50656,50468,50000,49718,50718
21302741897974,99999648,729600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49531,50750,50406,50187,49750,50750
21302841899479,100001505,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49562,50625,50375,50062,49781,50625
21302941902263,100002784,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49468,50593,50343,50031,49687,50843
21303041884120,99981857,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49500,50750,50375,50000,49812,50750
21303141912217,100028097,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50687,50343,50000,49875,50906
21303241905305,99993088,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,50812,50281,49968,49843,50812
21303341885465,99980160,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50718,50468,50031,49781,50718
21303441888154,100002689,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50718,50375,49937,49687,50531
21303541903386,100015232,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49562,50875,50406,50062,49718,50875
21303641896507,99993121,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49531,50750,50437,50093,49781,50750
21303741889179,99992672,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49468,50718,50312,50031,49781,50625
21303841899548,100010369,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49562,51000,50375,50000,49625,51000
21303941902876,100003328,499200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50843,50375,50000,49750,50843
21304041898589,99995713,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50718,50531,50031,49687,50562
21304141899005,100000416,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50531,50500,50093,49843,50531
21304241898718,99999713,192000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50906,50406,49937,49718,50906
21304341902750,100004032,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49500,50625,50375,50187,49687,50625
21304441898847,99996097,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49593,50593,50406,50125,49718,50593
21304541900032,100001185,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49500,50937,50406,50031,49656,50625
21304641880736,99980704,576000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49593,50718,50343,50031,49718,50718
21304741894048,100013312,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50562,50312,50031,49812,50562
21304841900033,100005985,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49531,50593,50281,49968,49718,50750
21304941893986,99993953,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50625,50375,49937,49812,50625
21305041913795,100019809,960000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49656,50593,50468,49968,49718,50718
21305141913443,99999648,652800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50750,50406,49906,49750,50750
21305241926020,100012577,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49562,50656,50437,50093,49750,50875
21305341914404,99988384,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49500,50593,50281,50093,49750,50812
21305441916421,100002017,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49593,50750,50437,50062,49687,50750
21305541918726,100002305,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49562,50718,50375,50031,49656,50593
21305641937127,100018401,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49437,50906,50281,49937,49625,50906
21305741907335,99970208,806400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49843,50750,50312,49937,49812,50750
21305841925832,100018497,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50718,50343,49968,49750,50593
21305941888839,99963007,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,51000,50468,49968,49812,51000
21306041907016,100018177,729600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49593,50781,50312,49906,49781,50781
21306141905865,99998849,1190400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50718,50437,50125,49718,50718
21306241908202,100002337,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49593,50562,50343,50125,49750,50562
21306341912426,100004224,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49531,50875,50343,50062,49718,50875
21306441910251,99997825,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49531,50593,50375,50000,49781,50593
21306541898379,99988128,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49843,50562,50343,50000,49812,50562
21306641904460,100006081,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49812,50875,50437,50031,49781,50875
21306741896620,99992160,499200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49812,50781,50437,50000,49718,50656
21306841903501,100006881,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49593,50593,50375,49906,49718,50593
21306941896654,99993153,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49500,50531,50343,50062,49687,50625
21307041885070,99988416,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49562,50593,50312,50031,49656,50593
21307141932304,100047234,729600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49562,50500,50343,50062,49718,50500
21307241911568,99979264,652800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49531,50562,50468,49968,49750,50625
21307341889744,99978176,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49781,50656,50281,49968,49687,50656
21307441885905,99996161,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49781,50656,50437,49906,49781,50656
21307541904242,100018337,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49593,50656,50468,49937,49781,50687
21307641898034,99993792,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49562,50625,50406,49906,49718,50625
21307741895891,99997857,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49500,50593,50343,50093,49687,50593
21307841886644,99990753,652800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49500,50718,50375,50093,49750,50718
21307941885172,99998528,576000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49437,50718,50312,50000,49687,50718
21308041905877,100020705,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49531,50875,50343,50031,49687,50875
21308141896790,99990913,652800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49906,50812,50281,49968,49718,50812
21308241891350,99994560,652800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50718,50250,49937,49718,50718
21308341901847,100010497,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50968,50500,49906,49718,50968
21308441884120,99982273,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50750,50406,50000,49781,50750
21308541889369,100005249,576000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49562,50718,50406,50125,49750,50718
21308641899130,100009761,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50531,50281,50000,49687,50531
21308741888442,99989312,576000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49500,50906,50343,50000,49687,50906
21308841906363,100017921,499200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49500,50750,50312,49968,49718,50625
21308941889916,99983553,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50531,50375,50031,49875,50531
